# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = model_code_5x463_model
# start_datetime = 2026-03-04 06:24:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/standata-35b4146417c6.json
# init = 2 (Default)
# random
#   seed = 1483992606
# output
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-202603040024-1-21cdbe.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-profile-202603040024-1-979bcf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --name=model_code_5.3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1,b2,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
-18.065078,0.95607243,0.47891757,2,7,0,20.452924,-0.018062505,0.13521267,-0.57791912,0.99076189,-1.7955934,-1.3752039,-1.0391076,-1.4958325,-1.0507087,-1.2220165,-1.2333963,-0.9460488,-0.91164037,-0.97668073,-1.2960423,-1.0481787,-4.3594826,-0.98735636,-1.0841508,-0.91114307,-0.91053751,-1.3794271,-1.1247015,-3.4501665,-0.92507391,-0.94718048,-0.91045236,-1.3720891,-1.1624564,-0.93955274,-0.9960833,-1.2002007,-1.1682764,-1.4173911,-0.92455865,-1.022035,-0.91048037,-2.0463652,-0.92015434,-1.2583157,-1.0026271,-1.0009749,-1.459756,-1.1064611,-1.0237248,-1.0850888,-0.94324482,-1.7948377,-1.0345142,-0.94615118,-0.9123029,-0.91694796,-1.05068,-1.3079453
-18.576259,0.9914996,0.47891757,3,7,0,19.936843,-0.0058334523,0.26398624,-0.38293613,0.98740062,-1.9431087,-1.3016991,-1.0478317,-1.5523102,-1.1040549,-1.1659162,-1.3687591,-1.0178021,-1.0696296,-0.95997337,-1.2473443,-1.2583916,-3.7626021,-1.0224775,-1.1158027,-0.90631772,-0.90725735,-1.4978036,-1.1197397,-3.8382807,-0.90665812,-0.90650644,-0.91094265,-1.268453,-1.2022266,-0.91519163,-0.95679602,-1.1212788,-1.156916,-1.5139053,-0.92456588,-1.1851099,-0.90628156,-2.2375398,-0.92712933,-1.3685677,-1.0169685,-1.0069911,-1.2890226,-1.103252,-1.0517595,-1.1816073,-0.92326797,-1.6699932,-1.0225329,-0.96809196,-0.90709524,-0.92717055,-1.0235175,-1.3835813
-15.911214,1,0.47891757,3,7,0,19.338873,-0.09507923,-0.043045351,-0.52823017,0.76111558,-2.4109499,-2.2036993,-0.95670769,-2.626711,-0.88532499,-1.5673012,-1.3819897,-0.65043521,-0.69750418,-0.81743059,-1.5927316,-0.70149355,-4.6154342,-0.82485919,-1.0238994,-0.65722403,-0.67114148,-1.8587376,-1.1389217,-4.0504222,-0.657595,-0.64797541,-0.649835,-1.7124333,-1.1359407,-0.68704996,-0.78166576,-1.0406552,-0.95619291,-1.9657428,-0.70965044,-1.0016762,-0.64954716,-1.6482247,-0.64906426,-1.7744685,-0.82029696,-0.96162728,-1.1852616,-1.0139205,-0.92415678,-1.0270748,-0.65157492,-1.0521131,-0.76032283,-0.67594335,-0.68608726,-0.74380166,-0.95231013,-0.69416682
-16.667713,0.71717164,0.47891757,1,3,0,19.125714,-0.0045638539,-0.11326638,-0.45027326,0.80006803,-2.2014696,-2.260441,-0.91435521,-2.8238722,-1.0598738,-1.5204774,-1.7589419,-0.71151317,-0.98468056,-0.99178673,-1.4819959,-0.77031331,-3.6691536,-1.0218637,-0.96556613,-0.70224965,-0.72205399,-1.8433589,-1.0611777,-3.0922984,-0.7016704,-0.75511777,-0.74313314,-2.029241,-1.0400649,-0.77008395,-0.88702131,-1.1181449,-0.82030865,-2.5208333,-0.72785445,-1.3872718,-0.69588145,-1.47555,-0.70456933,-1.8675951,-0.78609259,-1.2551259,-0.86906416,-1.1987537,-0.89540473,-0.99065214,-0.70248439,-0.8392771,-0.71387369,-0.76221861,-0.71550613,-0.79200303,-1.1418092,-0.69605293
-17.279078,0.88572683,0.47891757,2,7,0,19.321907,-0.11985353,-0.11898268,-0.83422373,0.79639734,-1.9647328,-1.9743387,-0.94384163,-1.8912853,-0.78164092,-1.541567,-0.95514594,-0.70828931,-1.0034236,-0.81619636,-1.6004851,-0.69571465,-6.4735714,-0.73744628,-0.96860229,-0.6913077,-0.69173835,-1.3927678,-1.1374829,-3.7312204,-0.82454035,-0.96437518,-0.69195752,-1.6846348,-1.0769552,-0.77994798,-0.8814155,-1.2247822,-1.1224895,-1.3484719,-0.73654734,-0.70017664,-0.69132924,-1.6567446,-0.69644472,-1.240872,-0.84157517,-0.8269619,-1.9053789,-0.95948846,-0.87329941,-0.86163866,-0.73602376,-1.7323073,-0.90663669,-0.69500557,-0.732331,-0.70758775,-0.94626052,-0.85523876
-15.809656,0.8304943,0.47891757,2,7,0,20.23735,0.082244595,-0.10460831,-0.58182599,0.8553256,-1.7825405,-1.7877701,-0.88023768,-2.0339697,-1.0863792,-1.3107151,-1.5642734,-0.78415706,-0.825694,-1.0591119,-1.310822,-0.83131019,-4.5456336,-1.0319526,-0.90983913,-0.76590493,-0.76293277,-1.4295671,-0.99230116,-2.7761833,-0.76359951,-0.76865553,-0.81932414,-2.0199641,-0.97090021,-0.8947397,-1.0213735,-1.3041076,-0.87147471,-2.1584684,-0.7679573,-1.1698911,-0.77309853,-1.7153584,-0.77992873,-1.3854568,-0.80541109,-1.2130558,-1.0276948,-1.2541151,-0.85653589,-0.89425392,-0.81332531,-1.2314737,-0.78080732,-0.84284407,-0.76454783,-0.77758312,-1.2107602,-0.83350107
-15.659045,0.99807192,0.47891757,3,7,0,16.189559,-0.09275733,-0.056732855,-0.57738763,0.76639343,-2.3170372,-2.1554164,-0.94752586,-2.4821038,-0.86834124,-1.5543477,-1.3054051,-0.65437461,-0.66341641,-0.82188753,-1.5844164,-0.68874732,-4.9210324,-0.8089402,-1.0062266,-0.65993102,-0.66815337,-1.7611301,-1.1305376,-3.9685308,-0.67371607,-0.66661661,-0.65688505,-1.7236158,-1.1167045,-0.70351455,-0.80207079,-1.0774837,-0.9742026,-1.8643888,-0.71055594,-0.92318452,-0.65493177,-1.6568307,-0.65552074,-1.6624751,-0.8181235,-0.94157388,-1.2744932,-1.0112413,-0.90796179,-0.9862988,-0.66349599,-1.1484147,-0.77692077,-0.6785367,-0.69107372,-0.72959903,-0.95816838,-0.71667863
-18.936386,0.70581915,0.47891757,3,15,0,21.7841,0.14219784,0.24938293,-0.50515484,0.77572995,-1.8616642,-1.036625,-0.76860251,-1.2320945,-1.0717249,-0.90885438,-1.4265038,-0.91565924,-0.77472248,-0.83297204,-1.0269283,-1.3013186,-7.0250166,-0.90693556,-0.83714455,-0.70435412,-0.69817668,-1.2111465,-0.85954492,-4.8774381,-0.66500577,-0.67292288,-0.66585779,-1.4674725,-0.94794073,-0.75571756,-0.8751648,-1.2820847,-0.97545399,-1.6616503,-0.66522904,-1.035316,-0.69446096,-3.3810402,-0.66855434,-1.0193439,-0.74310388,-0.87786958,-1.3487153,-1.1218923,-0.76100921,-0.8710834,-0.80380804,-2.7988628,-0.79593548,-0.84063374,-0.67652635,-0.66643001,-0.97744641,-1.9721733
-20.4383,0.97120477,0.47891757,2,3,0,21.144396,0.1947793,0.2990205,-0.45774865,0.78247165,-1.8013634,-0.9406721,-0.75101116,-1.1431915,-1.1545879,-0.84525196,-1.539109,-1.0311853,-0.89737946,-0.85766855,-0.95535035,-1.5274488,-7.0066209,-0.96697057,-0.81783512,-0.73031271,-0.71998398,-1.1688362,-0.82522182,-4.8901884,-0.67900302,-0.67369702,-0.67575642,-1.4608187,-0.92184118,-0.77136895,-0.89525641,-1.3099731,-0.94352294,-1.7369797,-0.67435621,-1.1531873,-0.71727974,-3.6775388,-0.67533639,-0.98285911,-0.73404198,-0.91029377,-1.2492864,-1.1717552,-0.7495363,-0.86759355,-0.83673125,-2.9624444,-0.7798877,-0.90354722,-0.70050199,-0.67904276,-1.0051153,-2.2165838
-16.286997,0.99452215,0.47891757,3,7,0,21.401158,0.014479488,0.13074119,-0.43667279,0.75093986,-2.3015902,-1.5684272,-0.85474923,-2.010882,-1.0010291,-1.1925365,-1.5350362,-0.7463564,-0.86482854,-0.80280198,-1.2856037,-1.0007869,-5.3399293,-0.88454707,-0.94387023,-0.63260913,-0.63454658,-1.6527469,-0.99034239,-4.7450905,-0.6325132,-0.63422642,-0.63369598,-1.553121,-1.0667676,-0.67740548,-0.77877112,-1.0846749,-0.94247615,-1.961191,-0.6574393,-1.1617638,-0.63342773,-2.4532856,-0.6380829,-1.4962576,-0.77393932,-0.93097299,-1.140499,-1.0617716,-0.84733663,-1.0076733,-0.66475469,-1.5674144,-0.74876334,-0.73443579,-0.6355462,-0.67133527,-0.9412464,-1.0592815
-15.488216,0.99925134,0.47891757,2,3,0,16.39519,0.042461436,0.026764677,-0.49154957,0.79677669,-2.0497686,-1.6847835,-0.86318963,-2.0506321,-1.0426855,-1.2525649,-1.5620268,-0.75371146,-0.84776142,-0.91820814,-1.2986626,-0.89189694,-4.8667958,-0.95670707,-0.92174766,-0.69244458,-0.69236726,-1.5542479,-0.98848161,-3.7169489,-0.69224544,-0.69707513,-0.70906656,-1.7659861,-1.0126988,-0.76965171,-0.88390948,-1.1771225,-0.89080925,-2.0744014,-0.70639381,-1.1805381,-0.69539578,-2.0515009,-0.69228316,-1.4589019,-0.78055853,-1.064913,-1.0598259,-1.1510437,-0.84689883,-0.94340774,-0.72933245,-1.3535189,-0.74907334,-0.78344477,-0.69449544,-0.720754,-1.0634619,-0.89963213
-15.162335,0.99194091,0.47891757,2,7,0,16.074837,0.017141634,-0.11253624,-0.63855199,0.806645,-1.9094803,-1.9301134,-0.87285215,-2.1297158,-0.97265242,-1.3997755,-1.4029421,-0.70911962,-0.70865965,-0.96633535,-1.4090003,-0.73580751,-5.1519752,-0.91511741,-0.90577969,-0.70479029,-0.70406842,-1.4726172,-1.0175817,-3.1483527,-0.70913131,-0.70828044,-0.73945037,-1.9829249,-0.98421521,-0.82601207,-0.95343511,-1.2669501,-0.88932855,-2.0027098,-0.71958504,-0.98692563,-0.70827484,-1.6960674,-0.71019696,-1.4004188,-0.77800533,-1.0899092,-1.1656474,-1.1612093,-0.83639087,-0.86911333,-0.74952203,-1.2842646,-0.75555988,-0.75634148,-0.71392134,-0.72604541,-1.1242603,-0.78241252
-15.867163,0.93037832,0.47891757,2,7,0,17.351265,0.077667897,-0.16179465,-0.74760499,0.82835259,-1.6560404,-1.7870511,-0.84047983,-1.8317569,-0.99248306,-1.325921,-1.3443249,-0.73282709,-0.74714237,-1.0430418,-1.3334099,-0.74246881,-5.8205498,-0.93558715,-0.85715384,-0.7430471,-0.74215343,-1.2653591,-0.96821683,-2.7568498,-0.73886991,-0.75219425,-0.79260089,-2.1414481,-0.92048079,-0.92640037,-1.0697144,-1.4310352,-0.87924545,-1.9340477,-0.73351591,-0.91608786,-0.7497124,-1.7408115,-0.7516702,-1.1902282,-0.76889734,-1.1266878,-1.2403374,-1.2297223,-0.80267416,-0.80466881,-0.82540138,-1.5308191,-0.76729978,-0.79022581,-0.73289852,-0.73198362,-1.2160846,-0.85020787
-15.548049,0.99644455,0.47891757,2,3,0,16.096262,0.045073472,-0.15507889,-0.64303776,0.84046163,-1.8034821,-1.9378119,-0.88335991,-2.1290088,-1.0241217,-1.3977844,-1.4668935,-0.74896919,-0.75518032,-1.0403236,-1.3860474,-0.76669024,-4.7560359,-0.97785623,-0.90796306,-0.74659654,-0.74518089,-1.4402737,-1.0134667,-2.7494364,-0.74612597,-0.74516554,-0.80132515,-2.0756659,-0.97175992,-0.88523645,-1.0145582,-1.3082302,-0.87451252,-2.0961075,-0.75473543,-1.0565633,-0.75221363,-1.5908677,-0.76156654,-1.3965768,-0.79615206,-1.180706,-1.0895602,-1.2217164,-0.85018681,-0.87264954,-0.79250747,-1.1987611,-0.7713319,-0.80189718,-0.75209471,-0.76342629,-1.1971988,-0.78433921
-16.440784,0.96756699,0.47891757,3,7,0,16.927668,0.038089779,-0.21691147,-0.84738096,0.83532451,-1.6175524,-1.877623,-0.8595647,-1.8044291,-0.92887441,-1.4051438,-1.1951424,-0.74268831,-0.88258625,-1.0257995,-1.4070743,-0.74075248,-6.1573342,-0.88219018,-0.86741671,-0.74990777,-0.75344411,-1.2277694,-1.0015401,-2.6636748,-0.77356213,-0.82442789,-0.7938875,-2.1474916,-0.93114886,-0.94576,-1.0845389,-1.4566655,-0.91922614,-1.7547497,-0.74434874,-0.81459754,-0.75438935,-1.6104064,-0.75673032,-1.14699,-0.78265506,-1.0710389,-1.4186524,-1.1856469,-0.8111938,-0.79497196,-0.83682371,-1.5929114,-0.79434549,-0.77153232,-0.74642633,-0.73958615,-1.1966881,-0.83220489
-16.483006,0.9741397,0.47891757,3,15,0,17.376974,-0.062796025,-0.10381927,-0.52520121,0.72354929,-2.469766,-2.4871358,-0.90710172,-3.0021542,-0.91324982,-1.6602533,-1.5652276,-0.59853929,-0.69570151,-0.86227861,-1.6427215,-0.63803137,-4.7228747,-0.85886867,-0.96874808,-0.60601915,-0.62388401,-1.9467383,-1.1065433,-3.8537692,-0.59790636,-0.59868245,-0.61916035,-2.0203502,-1.0751134,-0.66683027,-0.79199448,-1.083799,-0.8445341,-2.3563594,-0.65246453,-1.1084903,-0.59669835,-1.5554901,-0.59592162,-1.9120932,-0.74651614,-1.0814396,-1.0255066,-1.08809,-0.87006615,-0.96587657,-0.6028525,-0.89459604,-0.66508833,-0.63880675,-0.63520162,-0.70597682,-1.0308503,-0.60391356
-16.550695,0.99864174,0.47891757,3,7,0,17.475498,0.072999968,-0.2059509,-0.60788811,0.88178139,-1.7460387,-2.0055653,-0.90854071,-2.2478943,-1.09964,-1.4204079,-1.6023405,-0.79693659,-0.84442614,-1.1313147,-1.3790937,-0.81005332,-4.0529958,-1.0713031,-0.92771923,-0.79397588,-0.79339435,-1.4706454,-1.0235759,-2.3509146,-0.7947361,-0.80725639,-0.88014857,-2.1834367,-0.97662255,-0.941452,-1.0702718,-1.3235869,-0.86434334,-2.2928428,-0.79949978,-1.2066676,-0.80149851,-1.4510211,-0.82723162,-1.4720778,-0.82591588,-1.3183388,-0.98097382,-1.2970419,-0.88114331,-0.90179741,-0.83138882,-1.0431677,-0.79842859,-0.85722512,-0.79866687,-0.81647836,-1.2832972,-0.79619539
-15.607586,0.99648162,0.47891757,3,7,0,17.453957,-0.081303753,-0.11383738,-0.619687,0.76304852,-2.2424022,-2.275749,-0.92852076,-2.553193,-0.86700788,-1.6069971,-1.3130765,-0.64859244,-0.64955675,-0.85644613,-1.6120372,-0.66005743,-5.0431939,-0.81531427,-0.97441977,-0.65375088,-0.66016205,-1.7223731,-1.1183631,-3.6657123,-0.67051775,-0.66390442,-0.66141786,-1.8789094,-1.0763141,-0.72250461,-0.83530788,-1.1285637,-0.93437654,-1.9442016,-0.69984265,-0.90356382,-0.6492733,-1.5490675,-0.64852073,-1.6441163,-0.79218658,-0.98675477,-1.2532474,-1.0441814,-0.88097601,-0.93203626,-0.6633183,-1.100457,-0.74965568,-0.67259582,-0.68800335,-0.71789932,-1.0066047,-0.67921538
-18.429683,0.56909682,0.47891757,3,7,0,21.504176,0.15889681,-0.020732363,-0.80888594,0.84563169,-1.457991,-1.2709762,-0.80911228,-1.2308019,-1.0082748,-1.0740277,-1.2109481,-0.78518249,-0.83146084,-1.0057633,-1.1413685,-0.8343985,-7.3669676,-0.91420985,-0.82727097,-0.81232837,-0.82867455,-1.0342234,-0.90190024,-3.1417554,-0.76783541,-0.84781324,-0.78560012,-1.899992,-0.89093154,-0.97502916,-1.114634,-1.5589509,-0.95061715,-1.5787338,-0.75246269,-0.8354776,-0.80267617,-2.4104211,-0.76128352,-0.92228008,-0.77661161,-0.99927189,-1.5233556,-1.2179615,-0.78250626,-0.78572175,-0.95172797,-2.5799043,-0.82410521,-0.8441729,-0.75581962,-0.77086544,-1.1735051,-1.410348
-19.233819,0.99775015,0.47891757,3,15,0,20.455191,-0.095344837,0.12051563,-0.19833181,0.85222877,-2.5804395,-1.9526343,-1.0585999,-2.7714103,-1.0778969,-1.4222617,-1.7561401,-0.84102847,-1.6031318,-0.87091005,-1.4514974,-1.0810315,-2.5927315,-1.0156991,-1.1665815,-0.79490657,-0.85080908,-2.1637533,-1.173507,-4.028818,-0.77178588,-0.87736165,-0.75904368,-1.4057722,-1.2636438,-0.75975499,-0.79635685,-0.91787488,-0.96647133,-2.1946544,-0.83263073,-1.6246128,-0.77376218,-1.6868988,-0.77127322,-2.1544822,-0.94254187,-1.0804154,-0.89334462,-1.0568347,-1.0858701,-1.3443172,-0.76419182,-0.85008968,-0.82090845,-0.81874479,-0.78694268,-0.95001527,-0.95626925,-0.78661126
-15.367238,0.98504741,0.47891757,3,7,0,19.610953,0.0018816193,-0.00074669422,-0.63446445,0.77994349,-1.9912658,-1.6793948,-0.85921936,-1.8502298,-0.91773541,-1.290055,-1.2709505,-0.69028332,-0.67041202,-0.85854452,-1.3587123,-0.76080239,-6.009297,-0.83445553,-0.90832372,-0.67280758,-0.67161275,-1.4248501,-1.0072893,-3.9329381,-0.68786327,-0.70605104,-0.67768057,-1.7272186,-1.0111392,-0.76377876,-0.88062991,-1.2275779,-0.97056935,-1.7268923,-0.68884532,-0.87722205,-0.67398454,-2.085935,-0.67072495,-1.2841915,-0.777738,-0.92906011,-1.387081,-1.0707409,-0.8238951,-0.87797672,-0.72853767,-1.7085284,-0.7895084,-0.72514223,-0.67723474,-0.68354616,-1.0062843,-0.97579449
-16.184693,0.85612907,0.47891757,2,7,0,21.438011,0.070269731,-0.1676242,-0.79790735,0.83190946,-1.6154105,-1.7510511,-0.84237884,-1.7330078,-0.96427384,-1.3228778,-1.2598576,-0.73522373,-0.80068365,-1.0291418,-1.3381067,-0.73936364,-6.1677905,-0.90702537,-0.8559414,-0.75062668,-0.75293848,-1.2165816,-0.972057,-2.7710215,-0.75372743,-0.78826785,-0.78986062,-2.1137427,-0.92011532,-0.93909519,-1.0804328,-1.4577392,-0.90411592,-1.8089746,-0.73755836,-0.85475844,-0.75538043,-1.7586991,-0.75283785,-1.1308961,-0.77397314,-1.0834987,-1.3500125,-1.2081043,-0.80143934,-0.79589016,-0.84236629,-1.6694754,-0.7838467,-0.78526555,-0.7374248,-0.73499738,-1.2011614,-0.88543085
-16.56998,0.96786584,0.47891757,3,7,0,17.486976,0.0065263826,-0.17059729,-0.69566526,0.93551383,-1.7162827,-1.8545491,-0.97872871,-1.9533161,-1.0326155,-1.420878,-1.3338701,-0.85227921,-0.85460776,-1.0616079,-1.4141382,-0.85599095,-4.2519843,-0.99731883,-0.99619609,-0.85275675,-0.85229997,-1.4065678,-1.0934456,-2.5206778,-0.86068352,-0.86209013,-0.88610555,-1.8807812,-1.0513561,-0.9587723,-1.0579355,-1.2978672,-0.98594146,-1.8104172,-0.86436228,-1.0182684,-0.85551593,-1.4936231,-0.86003812,-1.3602607,-0.90361782,-1.1488454,-1.2234422,-1.1959377,-0.94576648,-0.95495143,-0.88816601,-1.2551764,-0.88843086,-0.88208617,-0.86291552,-0.86749947,-1.1840993,-0.88302874
-17.822164,0.91975205,0.47891757,3,7,0,18.268227,-0.012740589,-0.18835575,-0.53499759,0.69848145,-2.4191679,-2.8098902,-0.84086071,-3.3961171,-0.98471755,-1.7520714,-1.8289323,-0.56149941,-0.72342382,-0.98686072,-1.6688799,-0.58261762,-4.7619801,-0.95044326,-0.88775635,-0.56687037,-0.58590017,-1.9774859,-1.0496524,-3.358823,-0.56094791,-0.59549589,-0.64372168,-2.5026681,-0.97800919,-0.69357927,-0.86173941,-1.1864747,-0.71646662,-2.9069515,-0.60061551,-1.2803615,-0.56017363,-1.412599,-0.58136688,-2.0190449,-0.66525723,-1.3144256,-0.84163154,-1.2332177,-0.79856101,-0.87031918,-0.57354007,-0.74118164,-0.58138953,-0.62519645,-0.59389812,-0.67062576,-1.1968667,-0.56605671
-15.563915,1,0.47891757,3,7,0,17.719609,0.025994374,-0.069617858,-0.67825899,0.73664079,-1.9815058,-1.8542261,-0.79954237,-1.9986874,-0.90719686,-1.3482122,-1.3253737,-0.62368597,-0.61633304,-0.88880761,-1.3958562,-0.66598832,-6.6997446,-0.82355027,-0.83973049,-0.61861669,-0.61700514,-1.4061366,-0.96688621,-3.8025344,-0.62948754,-0.64726633,-0.64040036,-2.0224254,-0.94062449,-0.76412356,-0.91431472,-1.326497,-0.88652283,-1.9318392,-0.62697852,-0.84660676,-0.62202264,-2.0381818,-0.61596994,-1.276865,-0.70374794,-0.98122499,-1.3472332,-1.1265453,-0.7547141,-0.78795767,-0.69346829,-1.6739682,-0.7070441,-0.67701193,-0.6199317,-0.62306705,-1.0745607,-0.85011511
-15.797727,0.95185434,0.47891757,2,7,0,17.446622,-0.031842273,-0.067866657,-0.63590288,0.89212257,-1.8698409,-1.7781143,-0.97206066,-1.9343078,-0.98251484,-1.3854785,-1.2830638,-0.80772497,-0.80482403,-0.96143034,-1.4127634,-0.83311471,-4.4769853,-0.93260551,-1.0058873,-0.80479402,-0.80532488,-1.4676577,-1.0972839,-3.0955401,-0.81870567,-0.82263695,-0.81442013,-1.6869316,-1.0808525,-0.8734527,-0.96243726,-1.2062985,-1.0150755,-1.6974476,-0.82705455,-0.97711793,-0.80526624,-1.6546157,-0.80479264,-1.3850926,-0.89246003,-1.0366998,-1.2908444,-1.1120628,-0.94067656,-0.97639577,-0.83215325,-1.3430767,-0.88162594,-0.83440079,-0.81844179,-0.82887541,-1.0757478,-0.90077265
-17.162817,0.91493087,0.47891757,3,7,0,18.579505,0.15701566,-0.21592295,-0.63665061,0.85280967,-1.6160865,-1.8945634,-0.83652569,-2.0995263,-1.156629,-1.321977,-1.7136611,-0.77329323,-0.81692974,-1.2100959,-1.2827355,-0.79123945,-4.6756059,-1.1217408,-0.85104278,-0.77166688,-0.76443339,-1.3402269,-0.94017653,-2.231304,-0.76803487,-0.78376057,-0.9010276,-2.4356967,-0.8941234,-0.99000132,-1.1494618,-1.45927,-0.80514854,-2.4913071,-0.75979411,-1.245258,-0.7887658,-1.5849899,-0.82882988,-1.3352273,-0.77268997,-1.4141728,-0.92658697,-1.4019555,-0.81186575,-0.82385904,-0.84109929,-1.1426943,-0.75990895,-0.86467122,-0.75977064,-0.76500047,-1.3920531,-0.77916292
-16.736811,0.99575342,0.47891757,3,7,0,18.214097,0.11218946,0.10664053,-0.59033447,0.83963492,-1.7345131,-1.2705563,-0.84268434,-1.4146039,-1.0499729,-1.067081,-1.3638073,-0.84104898,-0.7657237,-0.93077395,-1.1474718,-1.0057131,-5.9852465,-0.94189396,-0.88722501,-0.76722125,-0.76402475,-1.2365941,-0.93712343,-3.7443101,-0.74543214,-0.75671994,-0.75344594,-1.6287776,-0.97101539,-0.85116153,-0.96485493,-1.3134019,-0.96980267,-1.6856908,-0.74530816,-1.0007243,-0.76509033,-2.5193623,-0.74420074,-1.0999714,-0.80269106,-0.98103763,-1.3083498,-1.1576229,-0.8253355,-0.88315796,-0.84935131,-2.1434736,-0.82873819,-0.85288943,-0.74592696,-0.74417146,-1.0681489,-1.3888051
-17.139021,0.7483258,0.47891757,2,3,0,19.672293,0.14572654,-0.053949402,-0.45469804,0.86478108,-1.7917897,-1.6889,-0.86756114,-2.0763046,-1.2171357,-1.2265364,-1.8423885,-0.8493447,-1.1084835,-1.1163298,-1.2246859,-0.96197753,-4.0103836,-1.1581668,-0.90365161,-0.77837292,-0.77366233,-1.475683,-0.9582396,-2.7190662,-0.80138108,-0.8553724,-0.85029972,-2.0482958,-0.95816358,-0.90103276,-1.0315073,-1.291223,-0.83577482,-2.4637994,-0.77511534,-1.4843394,-0.78965256,-1.826547,-0.80167186,-1.4570644,-0.80267414,-1.3403486,-0.88499982,-1.3395118,-0.85731118,-0.92269154,-0.82129653,-1.1365258,-0.77627146,-0.90695763,-0.77376266,-0.79168067,-1.2675411,-0.84963583
-17.430197,0.98780721,0.47891757,2,7,0,18.28208,0.19524384,-0.025766248,-0.52841138,0.8847442,-1.6254067,-1.4691377,-0.85739616,-1.7097204,-1.2178592,-1.1344497,-1.7160284,-0.88667464,-0.97130892,-1.1292817,-1.1538255,-1.000829,-4.665544,-1.1419031,-0.88524175,-0.81776305,-0.80706752,-1.2971958,-0.93351559,-2.6990844,-0.81404656,-0.827996,-0.87065286,-2.0128579,-0.93566086,-0.95723778,-1.0914418,-1.3904513,-0.86388311,-2.238413,-0.79673818,-1.3334519,-0.82947884,-2.0448508,-0.8262216,-1.243027,-0.81378974,-1.28433,-0.97167674,-1.3537415,-0.84563296,-0.88740784,-0.88743541,-1.4608521,-0.80173534,-0.9426625,-0.8006315,-0.79734244,-1.283057,-1.0077184
-16.870092,0.9958484,0.47891757,3,7,0,18.122579,-0.17035678,-0.15712219,-0.65714215,0.77660398,-2.3606918,-2.5488096,-1.0213029,-2.7808999,-0.80173321,-1.8077006,-1.1684844,-0.68467414,-0.6815268,-0.818049,-1.7938154,-0.66845068,-4.6578599,-0.76675733,-1.0618085,-0.68822467,-0.69810946,-1.8466632,-1.2367452,-3.6542741,-0.72477737,-0.71688333,-0.66954574,-1.7728184,-1.1678397,-0.712063,-0.80304003,-1.0541846,-1.0159276,-1.7630372,-0.75593981,-0.81448617,-0.67643243,-1.3119905,-0.66952317,-1.7777973,-0.85922355,-0.92575842,-1.3902159,-0.96683028,-0.96012226,-0.99494514,-0.66837368,-0.97585012,-0.80917424,-0.6694692,-0.74761202,-0.77677474,-0.94741508,-0.66714359
