# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = model_code_5x463_model
# start_datetime = 2026-03-04 06:24:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/standata-35b4146417c6.json
# init = 2 (Default)
# random
#   seed = 1483992606
# output
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-202603040024-2-21cdbe.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-profile-202603040024-2-979bcf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --name=model_code_5.3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1,b2,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
-15.506182,0.98970454,0.5572036,3,15,0,16.130239,-0.00058249115,-0.18874438,-0.73303664,0.77111559,-1.8995837,-2.1556005,-0.84542417,-2.2434427,-0.90164019,-1.5172679,-1.3086641,-0.66023797,-0.68303209,-0.96445218,-1.5060746,-0.6595557,-5.8763016,-0.85187283,-0.86662081,-0.66004185,-0.65939615,-1.441069,-1.0192484,-3.0742964,-0.67979359,-0.68971153,-0.70871135,-2.1920578,-0.94766656,-0.82591889,-0.97316383,-1.3373247,-0.86664685,-2.0021597,-0.67701266,-0.85054422,-0.66406318,-1.5748249,-0.67060985,-1.367599,-0.73442546,-1.0757627,-1.2711135,-1.1546031,-0.79216623,-0.7948845,-0.71699009,-1.2956217,-0.71866981,-0.69577433,-0.6767185,-0.67759581,-1.1466686,-0.70351176
-15.930112,0.93303456,0.5572036,2,3,0,16.130512,0.037728764,-0.23938761,-0.70463057,0.76761752,-1.8655988,-2.3028733,-0.81935065,-2.4589336,-0.96611888,-1.5463403,-1.4908203,-0.65509659,-0.65467089,-1.0589683,-1.4951673,-0.65478181,-5.4942259,-0.92856965,-0.83595696,-0.65581393,-0.65454147,-1.473647,-0.98722259,-2.7205482,-0.65819486,-0.65578794,-0.75112823,-2.4591986,-0.90423462,-0.86125254,-1.027437,-1.3858231,-0.78756314,-2.3429612,-0.66620555,-0.97368524,-0.66362526,-1.4642326,-0.68985099,-1.4472745,-0.70590495,-1.2358383,-1.0674953,-1.2543151,-0.77051187,-0.77293668,-0.71311702,-1.0931604,-0.67597545,-0.70756532,-0.66825328,-0.67680036,-1.2593862,-0.66058044
-16.050562,1,0.5572036,2,3,0,16.263498,0.046567979,-0.25327952,-0.76302945,0.76981967,-1.7746102,-2.2324853,-0.80667348,-2.2875684,-0.94463847,-1.5216312,-1.4029117,-0.6598724,-0.68136297,-1.0641745,-1.4785034,-0.65806751,-5.973901,-0.90414677,-0.81761595,-0.66198538,-0.66036981,-1.3752449,-0.97325554,-2.6676539,-0.66740913,-0.67150601,-0.75677848,-2.4885971,-0.88441116,-0.89374516,-1.0640904,-1.45086,-0.79898398,-2.2215322,-0.66541878,-0.88911871,-0.67121909,-1.4960383,-0.69569845,-1.3310015,-0.70211675,-1.2031576,-1.1587316,-1.2536938,-0.75463308,-0.74486363,-0.73673204,-1.2280819,-0.6836174,-0.70646953,-0.66870415,-0.66782882,-1.2701694,-0.67435298
-16.477009,0.91614661,0.5572036,3,7,0,17.050169,0.030290811,-0.16297706,-0.82139574,0.73960575,-1.7836262,-1.9392491,-0.77903383,-1.8782706,-0.85331566,-1.4100384,-1.1727628,-0.61790403,-0.77360987,-0.93316463,-1.4394156,-0.61803989,-7.5959457,-0.78438034,-0.79666624,-0.630811,-0.63530308,-1.2473901,-0.95675742,-3.3636593,-0.6644558,-0.73789383,-0.66351719,-2.2365287,-0.88630433,-0.84432491,-1.011002,-1.4808743,-0.88601203,-1.808787,-0.62562163,-0.71028933,-0.63405723,-1.8743915,-0.62815696,-1.1240382,-0.68541444,-0.97921571,-1.5487607,-1.1457094,-0.71980979,-0.70814497,-0.7380853,-1.849365,-0.71135051,-0.66072915,-0.62546877,-0.61805408,-1.1385456,-0.81446612
-19.825057,0.89810783,0.5572036,2,3,0,20.152448,-0.095378754,-0.37499408,-0.83910922,0.67109381,-2.2529363,-3.5232189,-0.8597007,-3.4558464,-0.72389514,-2.2297049,-1.2308254,-0.63796056,-0.75131945,-0.96225747,-2.0730836,-0.67742943,-6.7071039,-0.70853625,-0.85115852,-0.52587161,-0.5274095,-1.7546624,-1.1613709,-3.0006122,-0.60059741,-0.60894899,-0.61737318,-2.9208989,-0.94562254,-0.7587908,-0.95483319,-1.3883302,-0.78438152,-2.3654641,-0.58058692,-0.65213832,-0.52009377,-1.0488756,-0.54824064,-1.7498205,-0.64107472,-1.1383546,-1.3802802,-1.1315954,-0.74822573,-0.68800646,-0.55317963,-0.84985444,-0.59012385,-0.52490295,-0.61333101,-0.5927483,-1.2106145,-0.57668751
-17.101555,1,0.5572036,2,3,0,20.395319,-0.032958921,-0.12733645,-0.80903285,0.70374884,-2.0202639,-2.068044,-0.80476033,-2.0122743,-0.76554568,-1.5102201,-1.067084,-0.57071404,-0.78420142,-0.81880201,-1.5661394,-0.56795085,-8.0635173,-0.69334742,-0.8329768,-0.57184822,-0.57494186,-1.3608337,-1.0202945,-4.0425134,-0.65547384,-0.76541264,-0.58496601,-2.082567,-0.95057488,-0.74265139,-0.90067247,-1.3806759,-0.9683909,-1.6700033,-0.59296844,-0.62966114,-0.57273887,-1.9349709,-0.56793253,-1.1971547,-0.68998007,-0.85451125,-1.7878181,-1.0366505,-0.73138854,-0.72408438,-0.66138513,-1.9246518,-0.73769677,-0.59402971,-0.58949316,-0.57453698,-1.0167565,-0.80225143
-18.561904,0.96018547,0.5572036,2,3,0,19.183947,-0.12635304,-0.28925149,-0.7289794,0.68978685,-2.4489608,-3.3000028,-0.92883749,-3.4801241,-0.75161057,-2.1291565,-1.2855187,-0.6086229,-0.59795284,-0.87764441,-2.0169679,-0.60051117,-5.6584255,-0.72838054,-0.94565813,-0.5652568,-0.57468987,-1.9359878,-1.2094812,-3.38914,-0.60357801,-0.58738907,-0.59573063,-2.470315,-1.049251,-0.68249251,-0.83942518,-1.1932179,-0.84263314,-2.2802593,-0.63021194,-0.75737777,-0.55098754,-1.1246954,-0.55387434,-1.9293042,-0.71009526,-1.0679956,-1.2830854,-1.0571365,-0.83698737,-0.82263456,-0.55751985,-0.79404519,-0.63659077,-0.55335264,-0.64556322,-0.66411944,-1.0828013,-0.58235297
-19.492832,0.81011595,0.5572036,1,1,0,19.829308,-0.12514995,-0.31163409,-0.72820832,0.67205024,-2.5239168,-3.5443213,-0.92324585,-3.7490126,-0.7439934,-2.2396207,-1.3363424,-0.59469318,-0.5663677,-0.89421229,-2.0973703,-0.59122848,-5.7406009,-0.72587195,-0.93704527,-0.54233095,-0.55419658,-2.0145513,-1.2219211,-3.3697857,-0.57422696,-0.55221568,-0.58359611,-2.6371014,-1.0411309,-0.67157624,-0.84135295,-1.2083555,-0.80732938,-2.4434798,-0.60898011,-0.76504571,-0.52521022,-1.0686359,-0.53210019,-2.0323652,-0.68556625,-1.115967,-1.2370322,-1.0790202,-0.82525052,-0.80579245,-0.53044982,-0.72421228,-0.60070078,-0.52747255,-0.62917644,-0.65311568,-1.1150349,-0.58757614
-17.323166,1,0.5572036,3,7,0,20.435243,0.17101985,-0.10894476,-0.77187757,0.83514938,-1.4812257,-1.4731765,-0.79799947,-1.4761992,-1.0550017,-1.1490257,-1.3708138,-0.76182878,-0.75760071,-1.0881088,-1.1811411,-0.79142036,-6.6481701,-0.97534706,-0.81257571,-0.78576878,-0.79003544,-1.0999545,-0.89573615,-2.7451988,-0.74160303,-0.76372245,-0.81589487,-2.170097,-0.8673414,-0.99642243,-1.1528222,-1.5739828,-0.86545269,-1.8993884,-0.73989947,-0.92230176,-0.78955489,-2.0983453,-0.77155688,-1.0119301,-0.7552855,-1.1377219,-1.2641433,-1.3017641,-0.77114474,-0.77307844,-0.91088505,-2.0012067,-0.76723828,-0.84120755,-0.74123551,-0.74592339,-1.2742114,-1.0721837
-16.941683,1,0.5572036,3,7,0,18.922935,0.010970918,0.016045977,-0.424584,0.9441558,-1.9380996,-1.6921625,-1.008649,-2.0525203,-1.1201127,-1.3197924,-1.5543569,-0.90234924,-1.0747999,-1.020307,-1.3395473,-1.0043232,-3.3378291,-1.0672545,-1.0567586,-0.86242128,-0.86977777,-1.6050366,-1.1020807,-3.0031879,-0.86388876,-0.88270684,-0.87336299,-1.6204215,-1.1217707,-0.90021907,-0.97401966,-1.1520602,-0.99309326,-1.956299,-0.88011413,-1.3077332,-0.86162911,-1.7008012,-0.86163006,-1.5624202,-0.93692065,-1.15726,-1.0535084,-1.1824478,-1.0015448,-1.091737,-0.87200749,-1.1442945,-0.89520296,-0.92154171,-0.86735255,-0.90735652,-1.1185266,-0.93118962
-16.610752,0.96895778,0.5572036,3,7,0,17.737417,-0.022780313,0.058460503,-0.36234096,0.86611246,-2.1881625,-1.7798655,-0.98171325,-2.2920403,-1.0755817,-1.3364111,-1.6134053,-0.83394272,-1.1386919,-0.92936422,-1.3672837,-0.98925259,-3.4096878,-1.0108293,-1.0525181,-0.78085072,-0.79825597,-1.7747498,-1.0934429,-3.5609232,-0.77884398,-0.81202409,-0.78045302,-1.5642392,-1.1370244,-0.79911867,-0.87066111,-1.0546888,-0.95470584,-2.0563348,-0.80911125,-1.3624285,-0.7758665,-1.7759661,-0.77630084,-1.7242581,-0.89097169,-1.0955369,-0.99067783,-1.1183775,-0.98151115,-1.1257283,-0.77905009,-1.0520123,-0.82675023,-0.84138728,-0.78637042,-0.85648313,-1.0338883,-0.854179
-16.157468,0.98559442,0.5572036,3,7,0,18.109517,-0.0022999929,-0.10473401,-0.62796394,0.69113733,-2.2595538,-2.2585102,-0.80073201,-2.5531987,-0.89684609,-1.5283317,-1.4767837,-0.5550131,-0.55689886,-0.87932935,-1.5434939,-0.59174038,-6.4480009,-0.8197936,-0.84962811,-0.54959777,-0.55021485,-1.6512126,-1.0034111,-3.9923628,-0.55872019,-0.5564794,-0.58757383,-2.2187807,-0.9611252,-0.69433301,-0.85916829,-1.2702811,-0.8229708,-2.274311,-0.57737514,-0.92689717,-0.55236658,-1.8716384,-0.55399425,-1.5505048,-0.66530787,-1.0458386,-1.1973688,-1.1393632,-0.75061409,-0.80251694,-0.59988493,-1.2978627,-0.63084545,-0.61241335,-0.5675823,-0.58861326,-1.0863507,-0.64742308
-17.082625,0.83360696,0.5572036,3,7,0,19.004669,0.024492156,-0.014069806,-0.44732217,0.9570409,-1.8829726,-1.7069702,-1.0090854,-2.0409985,-1.1326579,-1.3278812,-1.5605345,-0.90909667,-1.0603881,-1.0486954,-1.3397225,-0.9929437,-3.332677,-1.0845228,-1.0508822,-0.87541556,-0.88100509,-1.5738954,-1.1003591,-2.8341625,-0.87776048,-0.89633769,-0.89300044,-1.6748333,-1.1103834,-0.92306913,-1.0011887,-1.1815452,-0.98926956,-1.979923,-0.89014444,-1.306345,-0.8756728,-1.6589685,-0.87645848,-1.5396043,-0.93911153,-1.187993,-1.0525696,-1.2068434,-0.99964953,-1.0754525,-0.88817522,-1.1415597,-0.9009052,-0.93497655,-0.88008465,-0.91475385,-1.1495178,-0.92954993
-19.666935,0.91150222,0.5572036,3,7,0,21.185489,-0.16229116,0.16068125,-0.30571076,1.0118605,-2.224256,-1.6909664,-1.1718683,-2.1172562,-1.0723328,-1.4017462,-1.3913315,-0.96440381,-1.1700329,-0.96722223,-1.454436,-1.103341,-2.6414724,-1.0246513,-1.2504317,-0.95524966,-0.98075069,-1.8407126,-1.2626514,-3.6187661,-0.93235151,-0.93475661,-0.93926836,-1.2672714,-1.3349239,-0.93079371,-0.94644236,-1.0360605,-1.1813529,-1.6093336,-0.99720341,-1.2564952,-0.94648175,-1.6680556,-0.96260618,-1.7673519,-1.1015378,-1.0419313,-1.2039724,-1.072912,-1.1817251,-1.346592,-0.93279713,-1.1275438,-1.0428029,-0.95060822,-0.95918213,-1.0435154,-1.0153415,-1.010917
-19.354095,0.99738385,0.5572036,3,7,0,20.357024,-0.1246719,0.25438467,-0.31799582,0.99880655,-2.1694349,-1.4770934,-1.134732,-1.8294232,-1.0659114,-1.2862241,-1.3411842,-0.98580012,-1.1243598,-0.94442734,-1.3676301,-1.1935881,-3.0814576,-1.0029019,-1.2193524,-0.92839899,-0.94267204,-1.7179813,-1.2174547,-3.9881738,-0.92072228,-0.91774672,-0.93530792,-1.1970896,-1.3144948,-0.91776715,-0.93410461,-1.0409579,-1.2151865,-1.4905563,-0.96963314,-1.1992378,-0.92640185,-1.951712,-0.96273117,-1.5967904,-1.0882192,-0.99422616,-1.2865082,-1.0554107,-1.1462088,-1.318647,-0.91785983,-1.3546908,-1.0646672,-0.94794759,-0.93231587,-0.990529,-0.98994266,-1.179252
-17.087914,0.98302526,0.5572036,2,7,0,20.974408,-0.14827343,0.089007209,-0.58057671,0.87052673,-2.1645562,-1.6620022,-1.0472085,-1.8540091,-0.8894452,-1.3804374,-1.1039301,-0.78682494,-0.7816925,-0.82826506,-1.4734679,-0.85267394,-4.6097518,-0.83397348,-1.1137517,-0.78582628,-0.78834596,-1.5979813,-1.1874278,-4.2214918,-0.83378862,-0.86313604,-0.79083741,-1.2919719,-1.2285354,-0.79168069,-0.8404951,-1.0443919,-1.2055283,-1.3500958,-0.84133163,-0.87296462,-0.78595648,-1.8699652,-0.8167771,-1.4385694,-0.97449723,-0.85977125,-1.595837,-0.95536796,-1.0196247,-1.1096704,-0.78849004,-1.5477594,-1.0037155,-0.79178131,-0.81152074,-0.82944548,-0.90278141,-1.0415103
-17.300551,0.99914892,0.5572036,3,7,0,18.588814,0.0050661067,0.10657558,-0.3495579,0.93921074,-2.0230923,-1.5852372,-1.014864,-1.9977002,-1.1292114,-1.2662266,-1.5761109,-0.93305189,-1.1951054,-0.98297483,-1.3062869,-1.1060357,-3.2584046,-1.0630727,-1.0774951,-0.85783994,-0.86794756,-1.6497601,-1.102058,-3.34817,-0.86098241,-0.88709789,-0.85936153,-1.4899951,-1.1515815,-0.87743315,-0.93902603,-1.1047493,-1.013462,-1.9105364,-0.87815546,-1.3662745,-0.85623149,-1.8571674,-0.85769853,-1.5873398,-0.94912962,-1.1132574,-1.0491859,-1.1528715,-1.0174636,-1.1461308,-0.86341592,-1.1872085,-0.90343912,-0.92622223,-0.86050475,-0.90922033,-1.071617,-0.9907285
-15.151892,0.89408426,0.5572036,3,7,0,20.456043,0.014019908,-0.024842969,-0.60818289,0.78564786,-1.9883737,-1.7512394,-0.85945903,-1.9696491,-0.95291477,-1.3122743,-1.361395,-0.69849323,-0.68705017,-0.89474484,-1.3615619,-0.76659445,-5.5972139,-0.87451882,-0.90640844,-0.67923124,-0.67788908,-1.4646738,-1.0037133,-3.6978481,-0.68512043,-0.68879026,-0.69277725,-1.8090302,-1.0011623,-0.77646893,-0.89726129,-1.2289111,-0.92697822,-1.8722751,-0.69468296,-0.95430509,-0.68153043,-1.9775136,-0.67795411,-1.3490102,-0.77280788,-0.99359963,-1.2544951,-1.1095167,-0.8271239,-0.88338503,-0.72882403,-1.516492,-0.76435387,-0.73897957,-0.68431654,-0.69587324,-1.0468539,-0.89282078
-17.887898,0.86050749,0.5572036,3,7,0,19.250366,0.14389365,0.21368605,-0.35072546,0.85877209,-1.899865,-1.2320091,-0.8670361,-1.5890379,-1.2044123,-1.0238164,-1.7096426,-1.0032429,-1.2456847,-0.95253333,-1.0951982,-1.3617808,-4.5443697,-1.0798087,-0.93246973,-0.77730093,-0.76852048,-1.4236402,-0.94019629,-3.8854376,-0.78819935,-0.80847056,-0.77503848,-1.5288089,-1.0154588,-0.82370306,-0.92020302,-1.1867185,-0.92606486,-2.0045912,-0.76835309,-1.4335437,-0.78062607,-2.6217694,-0.76669319,-1.3053847,-0.82779256,-1.0812162,-1.0033946,-1.2061816,-0.87219742,-1.007252,-0.8242433,-1.6996905,-0.81088577,-0.93672838,-0.77197629,-0.77446773,-1.0736339,-1.3483528
-18.568691,0.89695487,0.5572036,3,7,0,21.191951,0.23562909,0.054066903,-0.62393046,0.80468372,-1.5353305,-1.1915015,-0.74798538,-1.3111758,-1.1642077,-0.96919639,-1.5661756,-0.84908355,-0.74347018,-1.0484359,-1.0319027,-1.0195214,-6.9308332,-1.0344973,-0.77670145,-0.7721891,-0.76739054,-1.0852374,-0.82564364,-3.3475199,-0.70567788,-0.70183138,-0.76156935,-2.007141,-0.84045517,-0.93107283,-1.0943916,-1.5434519,-0.8336708,-2.0161268,-0.7073356,-1.0880498,-0.77153317,-2.7651608,-0.72387169,-0.97153231,-0.7180013,-1.1210402,-1.1425571,-1.3347773,-0.73327632,-0.76493611,-0.90441991,-2.3728815,-0.73050065,-0.89491681,-0.72136251,-0.71437939,-1.2374712,-1.443798
-21.078877,0.82971241,0.5572036,2,3,0,21.756757,0.22406798,0.19064327,-0.64742695,0.78186673,-1.5461422,-0.9482486,-0.72199469,-1.0087635,-1.0873414,-0.85489497,-1.3486298,-0.89614882,-0.67637786,-0.91144423,-0.95876848,-1.1784048,-8.467602,-0.91804745,-0.76084011,-0.77473821,-0.78580403,-0.98492353,-0.79850036,-4.3040224,-0.67350678,-0.71574322,-0.68680583,-1.6823098,-0.84596608,-0.86738428,-1.0187241,-1.5345808,-0.93114402,-1.6109899,-0.6794137,-0.90465618,-0.74959507,-3.5460297,-0.67404361,-0.83047319,-0.70551618,-0.91113728,-1.477196,-1.2161201,-0.7075498,-0.75016762,-0.93570161,-3.4805177,-0.77562894,-0.87416058,-0.70475199,-0.70957525,-1.0875295,-2.2407154
-18.017573,1,0.5572036,2,3,0,21.289301,0.11495919,-0.13199125,-0.4200535,0.86072227,-1.8878248,-1.9908138,-0.88599278,-2.5067391,-1.2286317,-1.3567417,-1.9781934,-0.81441722,-1.2317428,-1.157522,-1.3122401,-0.89096129,-3.3965779,-1.200288,-0.9213058,-0.76898362,-0.775561,-1.6357324,-0.98859599,-2.4773622,-0.80941436,-0.92162554,-0.87250787,-2.1992322,-0.97047765,-0.89038548,-1.0230217,-1.2467744,-0.80934617,-2.7522221,-0.77446831,-1.6363715,-0.77685011,-1.5384867,-0.81006994,-1.6827667,-0.80034004,-1.4626606,-0.81961738,-1.3655875,-0.87524395,-0.94588841,-0.79177725,-0.8962506,-0.76898469,-0.88656828,-0.77058025,-0.81712995,-1.3101018,-0.76988698
-18.274054,0.80913726,0.5572036,2,3,0,22.382231,0.2440508,-0.04551636,-0.59870205,0.88286272,-1.4991607,-1.385205,-0.83336712,-1.5432026,-1.2300359,-1.0876574,-1.6829084,-0.88610045,-0.88622846,-1.1719818,-1.1093723,-0.98259676,-5.270922,-1.1477427,-0.85298344,-0.83808227,-0.82734545,-1.1811748,-0.90123733,-2.5667472,-0.80949568,-0.80978656,-0.8913255,-2.1243382,-0.89667799,-1.0131401,-1.1617075,-1.5052952,-0.85225636,-2.2106309,-0.7986358,-1.2581647,-0.85003132,-2.1526918,-0.8402178,-1.1204529,-0.80162026,-1.2997415,-1.0024814,-1.4026052,-0.82075013,-0.84339662,-0.9343826,-1.6799799,-0.79753093,-0.95835421,-0.80543289,-0.79672631,-1.3406624,-1.0854265
-16.165271,0.99764338,0.5572036,3,7,0,18.65014,-0.12017112,-0.17816505,-0.65204559,0.80965222,-2.1668344,-2.4077237,-0.98829664,-2.6336034,-0.87152136,-1.7051117,-1.2610225,-0.71765665,-0.71034049,-0.89615665,-1.6778534,-0.70830197,-4.4037359,-0.83899361,-1.0205873,-0.71941876,-0.72770434,-1.7338229,-1.1751532,-3.2073439,-0.73850151,-0.72814132,-0.72188894,-1.8678556,-1.1079133,-0.7728838,-0.87205927,-1.1193124,-0.96209581,-1.8742432,-0.7682745,-0.89939631,-0.71095277,-1.3163792,-0.70780616,-1.6903721,-0.84616821,-1.0198828,-1.255317,-1.0451237,-0.93610069,-0.96362552,-0.7141344,-0.98016104,-0.79657155,-0.71754187,-0.7638485,-0.79137606,-1.0298897,-0.70806861
-16.795085,0.90610941,0.5572036,4,15,0,18.136374,-0.018316733,0.17451909,-0.56031046,0.83260464,-2.009394,-1.3296707,-0.92044553,-1.5050652,-0.93532845,-1.145043,-1.1832283,-0.80313278,-0.74142689,-0.81676192,-1.2603323,-0.98067448,-5.6891676,-0.8403257,-0.99006592,-0.73823884,-0.73733147,-1.395983,-1.0378154,-4.5415779,-0.75792092,-0.79297097,-0.73950838,-1.3280669,-1.1062866,-0.77062278,-0.8454138,-1.1311468,-1.1281184,-1.4094169,-0.75706242,-0.89396441,-0.73677746,-2.4710038,-0.75747574,-1.2123155,-0.87589048,-0.84556617,-1.5492258,-1.0000789,-0.90195484,-1.00114,-0.78404468,-2.1037116,-0.93213164,-0.79080671,-0.73844284,-0.74498864,-0.91551212,-1.4106323
-18.041382,0.80415825,0.5572036,3,7,0,20.147561,-0.15837905,-0.018841215,-0.37685977,0.8080722,-2.628341,-2.3675861,-1.0736211,-3.0551799,-0.93548749,-1.6628973,-1.5167834,-0.71261866,-0.9902438,-0.83123077,-1.6607422,-0.78612221,-3.1049895,-0.89193761,-1.1599534,-0.75303015,-0.79948029,-2.1810487,-1.2393043,-3.9218344,-0.70701513,-0.7251211,-0.70622968,-1.5460861,-1.2627806,-0.71203133,-0.76579581,-0.92096405,-0.97580493,-2.0802272,-0.80730096,-1.2501129,-0.72769299,-1.4181415,-0.71573886,-2.1737576,-0.91851867,-1.0188451,-1.005082,-0.99913436,-1.0665674,-1.2413597,-0.71047154,-0.79852296,-0.79856055,-0.72735136,-0.76998491,-0.90889757,-0.93229514,-0.70600267
-20.843955,0.90673057,0.5572036,3,7,0,22.466365,0.086792039,0.46162508,-0.29975791,0.88946802,-1.9970431,-0.98357891,-0.92421171,-1.2267108,-1.121101,-0.93928411,-1.4197601,-1.158155,-1.1816607,-0.85042175,-1.0525278,-1.7531268,-4.9359817,-0.97055117,-1.0192771,-0.81276862,-0.80599027,-1.3802354,-0.98444227,-5.1383297,-0.80362724,-0.80186707,-0.81961556,-1.1105528,-1.1352819,-0.81023035,-0.85825942,-1.085208,-1.1425308,-1.4525051,-0.80792801,-1.2210356,-0.80697716,-3.3199135,-0.84449799,-1.1820215,-0.92348471,-0.88631295,-1.3067906,-1.053229,-0.94207707,-1.1426546,-0.85486478,-2.465328,-0.97284104,-0.94929461,-0.80929745,-0.8050148,-0.92172787,-2.1940885
-19.105902,0.92147574,0.5572036,3,7,0,23.195371,-0.074839662,-0.03387341,-0.27352043,0.85392527,-2.4382559,-2.2708455,-1.0343469,-3.0792428,-1.0943239,-1.5567693,-1.8376477,-0.79161729,-1.4542931,-0.95312355,-1.5225466,-0.90530324,-2.5031904,-1.0632596,-1.1113142,-0.79560315,-0.85069146,-2.1376849,-1.1632158,-3.264903,-0.77749897,-0.90774529,-0.77631288,-1.7005924,-1.1859328,-0.77480766,-0.84045446,-0.97704278,-0.8906198,-2.4751485,-0.82386326,-1.6438729,-0.77024794,-1.392055,-0.76103299,-2.2087992,-0.89569658,-1.2312159,-0.8417179,-1.1356633,-1.0423259,-1.2230823,-0.76445699,-0.77971052,-0.78310819,-0.81416999,-0.79536817,-0.95165727,-1.0591201,-0.76755949
-19.587025,0.98083837,0.5572036,3,7,0,20.383906,0.1037435,-0.35474535,-0.63847634,0.73184331,-1.8877203,-2.8552728,-0.75162701,-3.2305303,-1.1214453,-1.6973775,-2.0250364,-0.60723102,-0.70120337,-1.3124192,-1.5362929,-0.60696916,-4.840922,-1.1345696,-0.76043505,-0.60752682,-0.60835857,-1.6292958,-0.92420847,-2.1245162,-0.62045886,-0.68408692,-0.87065427,-3.253143,-0.80886435,-0.92241131,-1.1447936,-1.4945797,-0.63926802,-3.38654,-0.61182873,-1.3710133,-0.62566406,-1.2083074,-0.74219504,-1.7373954,-0.62669616,-1.7149193,-0.72919294,-1.515006,-0.70687964,-0.70925367,-0.66113857,-0.72137122,-0.61065125,-0.70404089,-0.61777298,-0.65015035,-1.5626948,-0.67446371
-21.577413,0.91675383,0.5572036,3,7,0,24.33415,-0.067374838,-0.32251367,-1.1440205,0.8934789,-1.4776008,-1.907518,-0.93896942,-1.5385221,-0.84849679,-1.5359668,-0.91027236,-0.90178376,-1.9573531,-0.98305959,-1.5497872,-0.95652683,-7.0883094,-0.82603123,-0.9251615,-0.81778039,-0.84021542,-1.1047085,-1.1023754,-2.496994,-1.0111146,-1.3297909,-0.82873753,-1.9847944,-0.9889922,-1.0185159,-1.1294291,-1.5174824,-1.1044856,-1.2485258,-0.8184419,-0.84485989,-0.814961,-1.4251591,-0.81056978,-1.0083672,-0.8648158,-0.93542505,-2.1214217,-1.0770731,-0.8681325,-0.82261846,-0.9216693,-1.9978879,-0.95175353,-0.80643464,-0.83295378,-0.80851788,-1.127467,-0.90805906
-16.89681,1,0.5572036,2,3,0,21.276327,-0.057518247,-0.30103113,-0.83456037,0.86893202,-1.7520945,-2.2591649,-0.95240026,-2.2138649,-0.91212673,-1.6366815,-1.1864504,-0.81281997,-0.91385249,-1.0245114,-1.5895887,-0.81732469,-4.9134557,-0.88987303,-0.95451296,-0.77851033,-0.77849602,-1.4152504,-1.1153355,-2.4408887,-0.82397211,-0.84630692,-0.82486745,-2.1053791,-1.0152782,-0.92498058,-1.0420339,-1.3265806,-0.95327005,-1.7797446,-0.80258842,-0.84916147,-0.77955803,-1.2608491,-0.79058844,-1.3746616,-0.84461184,-1.1011563,-1.3562718,-1.1431025,-0.89380993,-0.86816281,-0.81482127,-1.1584574,-0.83130859,-0.78682489,-0.81270897,-0.80018862,-1.1717545,-0.77853506
-16.004858,0.92862954,0.5572036,3,7,0,18.330412,0.017443378,0.05448238,-0.65246551,0.79581486,-1.9043604,-1.4712783,-0.85568223,-1.5872221,-0.91954645,-1.1937259,-1.2010508,-0.72424655,-0.69434559,-0.84597614,-1.2859599,-0.8197558,-6.3955986,-0.82745532,-0.90558494,-0.69832697,-0.69813751,-1.3215532,-0.98949046,-4.0994026,-0.71461583,-0.75732525,-0.69269148,-1.6044357,-1.010348,-0.78029868,-0.89025555,-1.2487838,-1.023278,-1.5579666,-0.7031608,-0.83996036,-0.69706452,-2.3152946,-0.69289265,-1.1599043,-0.79439374,-0.88344262,-1.5178034,-1.0547099,-0.82339538,-0.87625003,-0.76840101,-2.0603365,-0.83744822,-0.7499196,-0.69290902,-0.69391543,-0.98323554,-1.2032819
